261: 1,6; 1,9; 1,11; 2,7; 2,9; 2,10; 3,8; 3,11; 3,14; 4,9; 4,12; 4,14; 5,10; 5,12; 5,13; 6,10; 6,13; 7,11; 7,12; 8,13; 8,14
262: 1,6; 1,9; 1,11; 2,7; 2,9; 2,10; 3,8; 3,12; 3,14; 4,9; 4,13; 4,14; 5,10; 5,11; 5,13; 6,10; 6,12; 7,11; 7,12; 8,13; 8,14
263: 1,6; 1,9; 1,11; 2,7; 2,9; 2,10; 3,8; 3,13; 3,14; 4,9; 4,12; 4,13; 5,10; 5,11; 5,14; 6,10; 6,12; 7,11; 7,12; 8,13; 8,14
264: 1,6; 1,9; 1,11; 2,7; 2,9; 2,10; 3,8; 3,12; 3,13; 4,9; 4,13; 4,14; 5,10; 5,13; 5,14; 6,10; 6,11; 7,11; 7,12; 8,12; 8,14
265: 1,6; 1,9; 1,11; 2,7; 2,9; 2,10; 3,8; 3,11; 3,12; 4,9; 4,13; 4,14; 5,10; 5,13; 5,14; 6,10; 6,12; 7,12; 7,14; 8,11; 8,13
266: 1,6; 1,9; 1,10; 2,7; 2,10; 2,11; 3,8; 3,10; 3,12; 4,9; 4,11; 4,13; 5,9; 5,12; 5,14; 6,11; 6,14; 7,12; 7,13; 8,13; 8,14
267: 1,6; 1,9; 1,10; 2,7; 2,10; 2,11; 3,8; 3,10; 3,14; 4,9; 4,11; 4,12; 5,9; 5,13; 5,14; 6,11; 6,12; 7,13; 7,14; 8,12; 8,13
268: 1,6; 1,9; 1,10; 2,7; 2,10; 2,11; 3,8; 3,10; 3,14; 4,9; 4,11; 4,12; 5,9; 5,12; 5,14; 6,12; 6,13; 7,11; 7,13; 8,13; 8,14
269: 1,6; 1,9; 1,10; 2,7; 2,10; 2,12; 3,8; 3,10; 3,11; 4,9; 4,11; 4,12; 5,9; 5,13; 5,14; 6,12; 6,13; 7,11; 7,14; 8,13; 8,14
270: 1,6; 1,9; 1,10; 2,7; 2,10; 2,12; 3,8; 3,10; 3,11; 4,9; 4,11; 4,12; 5,9; 5,13; 5,14; 6,13; 6,14; 7,11; 7,13; 8,12; 8,14
271: 1,6; 1,9; 1,10; 2,7; 2,10; 2,11; 3,8; 3,10; 3,14; 4,9; 4,12; 4,13; 5,9; 5,12; 5,13; 6,11; 6,12; 7,11; 7,14; 8,13; 8,14
272: 1,6; 1,9; 1,10; 2,7; 2,10; 2,11; 3,8; 3,10; 3,14; 4,9; 4,12; 4,13; 5,9; 5,12; 5,14; 6,11; 6,12; 7,11; 7,13; 8,13; 8,14
273: 1,6; 1,9; 1,10; 2,7; 2,10; 2,11; 3,8; 3,10; 3,14; 4,9; 4,12; 4,13; 5,9; 5,12; 5,14; 6,11; 6,13; 7,11; 7,12; 8,13; 8,14
274: 1,6; 1,9; 1,10; 2,7; 2,10; 2,11; 3,8; 3,11; 3,12; 4,9; 4,10; 4,11; 5,9; 5,12; 5,13; 6,12; 6,14; 7,13; 7,14; 8,13; 8,14
275: 1,6; 1,9; 1,10; 2,7; 2,10; 2,11; 3,8; 3,11; 3,12; 4,9; 4,10; 4,12; 5,9; 5,11; 5,14; 6,13; 6,14; 7,13; 7,14; 8,12; 8,13
276: 1,6; 1,9; 1,10; 2,7; 2,10; 2,11; 3,8; 3,11; 3,14; 4,9; 4,10; 4,12; 5,9; 5,11; 5,12; 6,13; 6,14; 7,13; 7,14; 8,12; 8,13
277: 1,6; 1,9; 1,10; 2,7; 2,10; 2,11; 3,8; 3,11; 3,12; 4,9; 4,10; 4,12; 5,9; 5,13; 5,14; 6,11; 6,14; 7,13; 7,14; 8,12; 8,13
278: 1,6; 1,9; 1,10; 2,7; 2,10; 2,11; 3,8; 3,11; 3,13; 4,9; 4,10; 4,12; 5,9; 5,13; 5,14; 6,11; 6,12; 7,13; 7,14; 8,12; 8,14
279: 1,6; 1,9; 1,10; 2,7; 2,10; 2,11; 3,8; 3,11; 3,12; 4,9; 4,10; 4,12; 5,9; 5,13; 5,14; 6,13; 6,14; 7,11; 7,13; 8,12; 8,14
280: 1,6; 1,9; 1,10; 2,7; 2,10; 2,11; 3,8; 3,12; 3,13; 4,9; 4,10; 4,12; 5,9; 5,11; 5,12; 6,13; 6,14; 7,11; 7,14; 8,13; 8,14
281: 1,6; 1,9; 1,10; 2,7; 2,10; 2,11; 3,8; 3,12; 3,14; 4,9; 4,10; 4,13; 5,9; 5,11; 5,12; 6,12; 6,13; 7,11; 7,14; 8,13; 8,14
282: 1,6; 1,9; 1,10; 2,7; 2,10; 2,13; 3,8; 3,13; 3,14; 4,9; 4,10; 4,11; 5,9; 5,11; 5,12; 6,12; 6,14; 7,11; 7,12; 8,13; 8,14
283: 1,6; 1,9; 1,10; 2,7; 2,10; 2,14; 3,8; 3,12; 3,13; 4,9; 4,10; 4,11; 5,9; 5,13; 5,14; 6,11; 6,12; 7,11; 7,12; 8,13; 8,14
284: 1,6; 1,9; 1,10; 2,7; 2,10; 2,11; 3,8; 3,11; 3,12; 4,9; 4,10; 4,12; 5,9; 5,12; 5,13; 6,13; 6,14; 7,13; 7,14; 8,11; 8,14
285: 1,6; 1,9; 1,10; 2,7; 2,10; 2,13; 3,8; 3,11; 3,12; 4,9; 4,10; 4,11; 5,9; 5,13; 5,14; 6,13; 6,14; 7,12; 7,14; 8,11; 8,12
286: 1,6; 1,9; 1,10; 2,7; 2,11; 2,13; 3,8; 3,11; 3,12; 4,9; 4,10; 4,11; 5,9; 5,10; 5,12; 6,13; 6,14; 7,12; 7,14; 8,13; 8,14
287: 1,6; 1,9; 1,10; 2,7; 2,11; 2,12; 3,8; 3,12; 3,14; 4,9; 4,10; 4,11; 5,9; 5,10; 5,11; 6,12; 6,13; 7,13; 7,14; 8,13; 8,14
288: 1,6; 1,9; 1,10; 2,7; 2,11; 2,12; 3,8; 3,13; 3,14; 4,9; 4,10; 4,11; 5,9; 5,10; 5,11; 6,12; 6,13; 7,12; 7,14; 8,13; 8,14
289: 1,6; 1,9; 1,10; 2,7; 2,12; 2,13; 3,8; 3,12; 3,14; 4,9; 4,10; 4,11; 5,9; 5,10; 5,11; 6,11; 6,12; 7,13; 7,14; 8,13; 8,14
290: 1,6; 1,9; 1,10; 2,7; 2,11; 2,12; 3,8; 3,12; 3,13; 4,9; 4,10; 4,11; 5,9; 5,10; 5,12; 6,13; 6,14; 7,11; 7,14; 8,13; 8,14
291: 1,6; 1,9; 1,12; 2,7; 2,10; 2,14; 3,8; 3,12; 3,14; 4,9; 4,10; 4,11; 5,9; 5,10; 5,11; 6,11; 6,13; 7,12; 7,13; 8,13; 8,14
292: 1,6; 1,9; 1,10; 2,7; 2,10; 2,11; 3,8; 3,11; 3,14; 4,9; 4,11; 4,12; 5,9; 5,12; 5,13; 6,10; 6,13; 7,12; 7,14; 8,13; 8,14
293: 1,6; 1,9; 1,10; 2,7; 2,10; 2,11; 3,8; 3,11; 3,14; 4,9; 4,11; 4,12; 5,9; 5,13; 5,14; 6,10; 6,12; 7,13; 7,14; 8,12; 8,13
294: 1,6; 1,9; 1,10; 2,7; 2,10; 2,11; 3,8; 3,12; 3,13; 4,9; 4,11; 4,12; 5,9; 5,11; 5,14; 6,10; 6,12; 7,13; 7,14; 8,13; 8,14
295: 1,6; 1,9; 1,10; 2,7; 2,10; 2,11; 3,8; 3,11; 3,14; 4,9; 4,11; 4,12; 5,9; 5,12; 5,13; 6,12; 6,13; 7,10; 7,14; 8,13; 8,14
296: 1,6; 1,9; 1,10; 2,7; 2,10; 2,11; 3,8; 3,11; 3,13; 4,9; 4,11; 4,12; 5,9; 5,13; 5,14; 6,13; 6,14; 7,10; 7,12; 8,12; 8,14
297: 1,6; 1,9; 1,10; 2,7; 2,9; 2,10; 3,8; 3,10; 3,11; 4,11; 4,12; 4,13; 5,11; 5,12; 5,14; 6,9; 6,12; 7,13; 7,14; 8,13; 8,14
298: 1,6; 1,9; 1,10; 2,7; 2,9; 2,10; 3,8; 3,10; 3,11; 4,11; 4,12; 4,13; 5,11; 5,13; 5,14; 6,9; 6,12; 7,13; 7,14; 8,12; 8,14
299: 1,6; 1,9; 1,10; 2,7; 2,9; 2,10; 3,8; 3,10; 3,11; 4,11; 4,12; 4,13; 5,12; 5,13; 5,14; 6,9; 6,12; 7,11; 7,14; 8,13; 8,14
300: 1,6; 1,9; 1,10; 2,7; 2,9; 2,10; 3,8; 3,10; 3,14; 4,11; 4,12; 4,13; 5,12; 5,13; 5,14; 6,9; 6,11; 7,13; 7,14; 8,11; 8,12
301: 1,6; 1,9; 1,10; 2,7; 2,9; 2,10; 3,8; 3,11; 3,12; 4,10; 4,11; 4,13; 5,12; 5,13; 5,14; 6,9; 6,11; 7,12; 7,14; 8,13; 8,14
302: 1,6; 1,9; 1,10; 2,7; 2,9; 2,10; 3,8; 3,11; 3,12; 4,10; 4,11; 4,13; 5,12; 5,13; 5,14; 6,9; 6,11; 7,13; 7,14; 8,12; 8,14
303: 1,6; 1,9; 1,10; 2,7; 2,9; 2,10; 3,8; 3,11; 3,12; 4,10; 4,12; 4,14; 5,11; 5,12; 5,13; 6,9; 6,11; 7,13; 7,14; 8,13; 8,14
304: 1,6; 1,9; 1,10; 2,7; 2,9; 2,10; 3,8; 3,11; 3,12; 4,10; 4,12; 4,13; 5,11; 5,13; 5,14; 6,9; 6,11; 7,12; 7,14; 8,13; 8,14
305: 1,6; 1,9; 1,10; 2,7; 2,9; 2,10; 3,8; 3,11; 3,12; 4,10; 4,13; 4,14; 5,11; 5,12; 5,13; 6,9; 6,11; 7,13; 7,14; 8,12; 8,14
306: 1,6; 1,9; 1,10; 2,7; 2,9; 2,10; 3,8; 3,11; 3,12; 4,10; 4,13; 4,14; 5,12; 5,13; 5,14; 6,9; 6,11; 7,13; 7,14; 8,11; 8,12
307: 1,6; 1,9; 1,10; 2,7; 2,9; 2,11; 3,8; 3,10; 3,11; 4,10; 4,12; 4,13; 5,11; 5,12; 5,14; 6,9; 6,12; 7,13; 7,14; 8,13; 8,14
308: 1,6; 1,9; 1,10; 2,7; 2,9; 2,11; 3,8; 3,10; 3,11; 4,10; 4,12; 4,13; 5,11; 5,13; 5,14; 6,9; 6,12; 7,12; 7,14; 8,13; 8,14
309: 1,6; 1,9; 1,10; 2,7; 2,9; 2,11; 3,8; 3,10; 3,11; 4,10; 4,13; 4,14; 5,11; 5,12; 5,14; 6,9; 6,12; 7,12; 7,13; 8,13; 8,14
310: 1,6; 1,9; 1,10; 2,7; 2,9; 2,11; 3,8; 3,10; 3,14; 4,11; 4,12; 4,13; 5,12; 5,13; 5,14; 6,9; 6,10; 7,11; 7,12; 8,13; 8,14
311: 1,6; 1,9; 1,10; 2,7; 2,9; 2,11; 3,8; 3,10; 3,14; 4,11; 4,13; 4,14; 5,12; 5,13; 5,14; 6,9; 6,10; 7,11; 7,12; 8,12; 8,13
312: 1,6; 1,9; 1,10; 2,7; 2,9; 2,14; 3,8; 3,10; 3,11; 4,11; 4,13; 4,14; 5,12; 5,13; 5,14; 6,9; 6,10; 7,11; 7,12; 8,12; 8,13
313: 1,6; 1,9; 1,10; 2,7; 2,9; 2,11; 3,8; 3,10; 3,14; 4,12; 4,13; 4,14; 5,12; 5,13; 5,14; 6,9; 6,10; 7,11; 7,13; 8,11; 8,12
314: 1,6; 1,9; 1,10; 2,7; 2,9; 2,10; 3,8; 3,11; 3,12; 4,11; 4,12; 4,13; 5,12; 5,13; 5,14; 6,9; 6,11; 7,10; 7,14; 8,13; 8,14
315: 1,6; 1,9; 1,10; 2,7; 2,9; 2,10; 3,8; 3,11; 3,12; 4,12; 4,13; 4,14; 5,12; 5,13; 5,14; 6,9; 6,11; 7,10; 7,14; 8,11; 8,13
316: 1,6; 1,9; 1,10; 2,7; 2,9; 2,11; 3,8; 3,10; 3,11; 4,11; 4,12; 4,14; 5,12; 5,13; 5,14; 6,9; 6,12; 7,10; 7,13; 8,13; 8,14
317: 1,6; 1,9; 1,10; 2,7; 2,9; 2,11; 3,8; 3,11; 3,12; 4,10; 4,13; 4,14; 5,11; 5,13; 5,14; 6,9; 6,13; 7,10; 7,12; 8,12; 8,14
318: 1,6; 1,9; 1,10; 2,7; 2,9; 2,11; 3,8; 3,12; 3,13; 4,10; 4,11; 4,12; 5,11; 5,13; 5,14; 6,9; 6,12; 7,10; 7,14; 8,13; 8,14
319: 1,6; 1,9; 1,10; 2,7; 2,9; 2,11; 3,8; 3,12; 3,13; 4,10; 4,11; 4,12; 5,11; 5,13; 5,14; 6,9; 6,14; 7,10; 7,12; 8,13; 8,14
320: 1,6; 1,9; 1,10; 2,7; 2,9; 2,12; 3,8; 3,11; 3,14; 4,10; 4,13; 4,14; 5,12; 5,13; 5,14; 6,9; 6,11; 7,10; 7,11; 8,12; 8,13
321: 1,6; 1,9; 1,10; 2,7; 2,9; 2,11; 3,8; 3,11; 3,12; 4,11; 4,12; 4,14; 5,12; 5,13; 5,14; 6,9; 6,10; 7,10; 7,13; 8,13; 8,14
322: 1,6; 1,9; 1,10; 2,7; 2,9; 2,11; 3,8; 3,11; 3,12; 4,11; 4,13; 4,14; 5,12; 5,13; 5,14; 6,9; 6,10; 7,10; 7,12; 8,13; 8,14
323: 1,6; 1,9; 1,10; 2,7; 2,9; 2,11; 3,8; 3,11; 3,12; 4,11; 4,13; 4,14; 5,12; 5,13; 5,14; 6,9; 6,10; 7,10; 7,13; 8,12; 8,14
324: 1,6; 1,9; 1,10; 2,7; 2,9; 2,11; 3,8; 3,11; 3,12; 4,12; 4,13; 4,14; 5,12; 5,13; 5,14; 6,9; 6,10; 7,10; 7,11; 8,13; 8,14
325: 1,6; 1,9; 1,10; 2,7; 2,9; 2,11; 3,8; 3,11; 3,12; 4,12; 4,13; 4,14; 5,12; 5,13; 5,14; 6,9; 6,10; 7,10; 7,13; 8,11; 8,14
326: 1,6; 1,9; 1,10; 2,7; 2,9; 2,11; 3,8; 3,10; 3,11; 4,11; 4,12; 4,14; 5,12; 5,13; 5,14; 6,9; 6,12; 7,13; 7,14; 8,10; 8,13
327: 1,6; 1,9; 1,10; 2,7; 2,9; 2,11; 3,8; 3,10; 3,11; 4,11; 4,13; 4,14; 5,12; 5,13; 5,14; 6,9; 6,12; 7,12; 7,13; 8,10; 8,14
328: 1,6; 1,9; 1,10; 2,7; 2,9; 2,11; 3,8; 3,10; 3,11; 4,12; 4,13; 4,14; 5,12; 5,13; 5,14; 6,9; 6,12; 7,11; 7,13; 8,10; 8,14
329: 1,6; 1,9; 1,10; 2,7; 2,9; 2,12; 3,8; 3,10; 3,11; 4,11; 4,13; 4,14; 5,12; 5,13; 5,14; 6,9; 6,13; 7,11; 7,12; 8,10; 8,14
330: 1,6; 1,9; 1,11; 2,7; 2,9; 2,10; 3,8; 3,10; 3,11; 4,11; 4,12; 4,13; 5,12; 5,13; 5,14; 6,9; 6,12; 7,13; 7,14; 8,10; 8,14
331: 1,6; 1,9; 1,11; 2,7; 2,9; 2,10; 3,8; 3,10; 3,11; 4,11; 4,13; 4,14; 5,12; 5,13; 5,14; 6,9; 6,12; 7,13; 7,14; 8,10; 8,12
332: 1,6; 1,9; 1,11; 2,7; 2,9; 2,10; 3,8; 3,10; 3,11; 4,12; 4,13; 4,14; 5,12; 5,13; 5,14; 6,9; 6,12; 7,11; 7,13; 8,10; 8,14
333: 1,6; 1,9; 1,10; 2,7; 2,10; 2,12; 3,8; 3,11; 3,13; 4,9; 4,10; 4,11; 5,12; 5,13; 5,14; 6,9; 6,11; 7,12; 7,14; 8,13; 8,14
334: 1,6; 1,9; 1,10; 2,7; 2,10; 2,13; 3,8; 3,11; 3,12; 4,9; 4,10; 4,11; 5,12; 5,13; 5,14; 6,9; 6,11; 7,12; 7,14; 8,13; 8,14
335: 1,6; 1,9; 1,10; 2,7; 2,10; 2,12; 3,8; 3,13; 3,14; 4,9; 4,10; 4,11; 5,11; 5,12; 5,13; 6,9; 6,14; 7,11; 7,12; 8,13; 8,14
336: 1,6; 1,9; 1,10; 2,7; 2,10; 2,12; 3,8; 3,12; 3,14; 4,9; 4,10; 4,11; 5,12; 5,13; 5,14; 6,9; 6,11; 7,11; 7,13; 8,13; 8,14
337: 1,6; 1,9; 1,10; 2,7; 2,10; 2,11; 3,8; 3,11; 3,14; 4,9; 4,11; 4,12; 5,10; 5,12; 5,14; 6,9; 6,13; 7,12; 7,13; 8,13; 8,14
338: 1,6; 1,9; 1,10; 2,7; 2,10; 2,11; 3,8; 3,11; 3,14; 4,9; 4,12; 4,13; 5,10; 5,12; 5,13; 6,9; 6,11; 7,12; 7,14; 8,13; 8,14
339: 1,6; 1,9; 1,10; 2,7; 2,10; 2,11; 3,8; 3,12; 3,14; 4,9; 4,11; 4,12; 5,10; 5,12; 5,13; 6,9; 6,13; 7,11; 7,14; 8,13; 8,14
340: 1,6; 1,9; 1,10; 2,7; 2,10; 2,11; 3,8; 3,12; 3,14; 4,9; 4,12; 4,13; 5,10; 5,11; 5,12; 6,9; 6,13; 7,11; 7,14; 8,13; 8,14
341: 1,6; 1,9; 1,10; 2,7; 2,10; 2,12; 3,8; 3,12; 3,14; 4,9; 4,11; 4,13; 5,10; 5,12; 5,13; 6,9; 6,11; 7,11; 7,14; 8,13; 8,14
342: 1,6; 1,9; 1,10; 2,7; 2,11; 2,12; 3,8; 3,11; 3,14; 4,9; 4,10; 4,11; 5,10; 5,12; 5,14; 6,9; 6,13; 7,12; 7,13; 8,13; 8,14
343: 1,6; 1,9; 1,10; 2,7; 2,11; 2,13; 3,8; 3,11; 3,12; 4,9; 4,10; 4,11; 5,10; 5,13; 5,14; 6,9; 6,12; 7,12; 7,14; 8,13; 8,14
344: 1,6; 1,9; 1,10; 2,7; 2,11; 2,12; 3,8; 3,13; 3,14; 4,9; 4,10; 4,11; 5,10; 5,12; 5,13; 6,9; 6,11; 7,12; 7,14; 8,13; 8,14
345: 1,6; 1,9; 1,10; 2,7; 2,11; 2,12; 3,8; 3,12; 3,14; 4,9; 4,10; 4,13; 5,10; 5,11; 5,12; 6,9; 6,11; 7,13; 7,14; 8,13; 8,14
346: 1,6; 1,9; 1,10; 2,7; 2,12; 2,13; 3,8; 3,12; 3,14; 4,9; 4,10; 4,11; 5,10; 5,11; 5,12; 6,9; 6,11; 7,13; 7,14; 8,13; 8,14
347: 1,6; 1,9; 1,10; 2,7; 2,11; 2,12; 3,8; 3,12; 3,13; 4,9; 4,10; 4,12; 5,10; 5,13; 5,14; 6,9; 6,11; 7,11; 7,14; 8,13; 8,14
348: 1,6; 1,9; 1,10; 2,7; 2,10; 2,11; 3,8; 3,11; 3,12; 4,9; 4,11; 4,14; 5,12; 5,13; 5,14; 6,9; 6,10; 7,12; 7,13; 8,13; 8,14
349: 1,6; 1,9; 1,10; 2,7; 2,10; 2,11; 3,8; 3,11; 3,14; 4,9; 4,11; 4,12; 5,12; 5,13; 5,14; 6,9; 6,10; 7,12; 7,13; 8,13; 8,14
350: 1,6; 1,9; 1,10; 2,7; 2,10; 2,11; 3,8; 3,11; 3,12; 4,9; 4,12; 4,14; 5,11; 5,13; 5,14; 6,9; 6,10; 7,12; 7,13; 8,13; 8,14
351: 1,6; 1,9; 1,10; 2,7; 2,10; 2,11; 3,8; 3,11; 3,12; 4,9; 4,13; 4,14; 5,11; 5,13; 5,14; 6,9; 6,10; 7,12; 7,13; 8,12; 8,14
352: 1,6; 1,9; 1,10; 2,7; 2,10; 2,11; 3,8; 3,12; 3,14; 4,9; 4,11; 4,12; 5,11; 5,13; 5,14; 6,9; 6,10; 7,12; 7,13; 8,13; 8,14
353: 1,6; 1,9; 1,10; 2,7; 2,10; 2,11; 3,8; 3,13; 3,14; 4,9; 4,11; 4,12; 5,11; 5,12; 5,14; 6,9; 6,10; 7,12; 7,13; 8,13; 8,14
354: 1,6; 1,9; 1,10; 2,7; 2,10; 2,11; 3,8; 3,11; 3,14; 4,9; 4,13; 4,14; 5,12; 5,13; 5,14; 6,9; 6,10; 7,11; 7,12; 8,12; 8,13
355: 1,6; 1,9; 1,10; 2,7; 2,10; 2,11; 3,8; 3,11; 3,12; 4,9; 4,13; 4,14; 5,12; 5,13; 5,14; 6,9; 6,10; 7,12; 7,13; 8,11; 8,14
356: 1,6; 1,9; 1,10; 2,7; 2,11; 2,12; 3,8; 3,11; 3,13; 4,9; 4,10; 4,11; 5,12; 5,13; 5,14; 6,9; 6,10; 7,12; 7,14; 8,13; 8,14
357: 1,6; 1,9; 1,10; 2,7; 2,11; 2,13; 3,8; 3,11; 3,12; 4,9; 4,10; 4,11; 5,12; 5,13; 5,14; 6,9; 6,10; 7,12; 7,14; 8,13; 8,14
358: 1,6; 1,9; 1,10; 2,7; 2,11; 2,13; 3,8; 3,11; 3,12; 4,9; 4,11; 4,12; 5,10; 5,13; 5,14; 6,9; 6,10; 7,12; 7,14; 8,13; 8,14
359: 1,6; 1,9; 1,10; 2,7; 2,11; 2,12; 3,8; 3,12; 3,14; 4,9; 4,11; 4,12; 5,10; 5,11; 5,13; 6,9; 6,10; 7,13; 7,14; 8,13; 8,14
360: 1,6; 1,9; 1,10; 2,7; 2,11; 2,13; 3,8; 3,12; 3,14; 4,9; 4,11; 4,12; 5,10; 5,11; 5,12; 6,9; 6,10; 7,13; 7,14; 8,13; 8,14
361: 1,6; 1,9; 1,10; 2,7; 2,11; 2,14; 3,8; 3,12; 3,14; 4,9; 4,11; 4,12; 5,10; 5,11; 5,13; 6,9; 6,10; 7,12; 7,13; 8,13; 8,14
362: 1,6; 1,9; 1,10; 2,7; 2,11; 2,12; 3,8; 3,12; 3,14; 4,9; 4,11; 4,13; 5,10; 5,12; 5,13; 6,9; 6,10; 7,11; 7,14; 8,13; 8,14
363: 1,6; 1,9; 1,10; 2,7; 2,11; 2,12; 3,8; 3,13; 3,14; 4,9; 4,11; 4,13; 5,10; 5,12; 5,14; 6,9; 6,10; 7,11; 7,12; 8,13; 8,14
364: 1,6; 1,9; 1,10; 2,7; 2,10; 2,11; 3,8; 3,12; 3,14; 4,9; 4,11; 4,12; 5,11; 5,12; 5,13; 6,9; 6,14; 7,10; 7,13; 8,13; 8,14
365: 1,6; 1,9; 1,10; 2,7; 2,10; 2,11; 3,8; 3,12; 3,13; 4,9; 4,11; 4,12; 5,11; 5,13; 5,14; 6,9; 6,14; 7,10; 7,12; 8,13; 8,14
366: 1,6; 1,9; 1,10; 2,7; 2,10; 2,11; 3,8; 3,11; 3,12; 4,9; 4,13; 4,14; 5,12; 5,13; 5,14; 6,9; 6,11; 7,10; 7,13; 8,12; 8,14
367: 1,6; 1,8; 1,10; 2,7; 2,9; 2,14; 3,8; 3,10; 3,11; 4,9; 4,12; 4,13; 5,10; 5,11; 5,12; 6,11; 6,14; 7,13; 7,14; 8,12; 9,13
368: 1,6; 1,8; 1,10; 2,7; 2,9; 2,14; 3,8; 3,10; 3,11; 4,9; 4,12; 4,13; 5,10; 5,11; 5,12; 6,12; 6,13; 7,13; 7,14; 8,11; 9,14
369: 1,6; 1,8; 1,10; 2,7; 2,9; 2,11; 3,8; 3,10; 3,14; 4,9; 4,11; 4,12; 5,11; 5,13; 5,14; 6,12; 6,13; 7,13; 7,14; 8,10; 9,12
370: 1,6; 1,8; 1,10; 2,7; 2,9; 2,14; 3,8; 3,10; 3,11; 4,9; 4,11; 4,12; 5,11; 5,12; 5,13; 6,12; 6,13; 7,13; 7,14; 8,10; 9,14
371: 1,6; 1,8; 1,10; 2,7; 2,9; 2,14; 3,8; 3,10; 3,11; 4,9; 4,12; 4,13; 5,11; 5,12; 5,13; 6,11; 6,12; 7,13; 7,14; 8,10; 9,14
372: 1,6; 1,8; 1,10; 2,7; 2,9; 2,11; 3,8; 3,11; 3,14; 4,9; 4,11; 4,12; 5,10; 5,12; 5,13; 6,13; 6,14; 7,13; 7,14; 8,10; 9,12
373: 1,6; 1,8; 1,10; 2,7; 2,9; 2,11; 3,8; 3,12; 3,13; 4,9; 4,11; 4,12; 5,10; 5,13; 5,14; 6,13; 6,14; 7,11; 7,14; 8,10; 9,12
374: 1,6; 1,8; 1,10; 2,7; 2,10; 2,11; 3,8; 3,9; 3,13; 4,9; 4,11; 4,14; 5,10; 5,12; 5,13; 6,12; 6,14; 7,13; 7,14; 8,11; 9,12
375: 1,6; 1,8; 1,10; 2,7; 2,10; 2,11; 3,8; 3,9; 3,13; 4,9; 4,11; 4,12; 5,11; 5,13; 5,14; 6,12; 6,14; 7,13; 7,14; 8,10; 9,12
376: 1,6; 1,8; 1,10; 2,7; 2,10; 2,14; 3,8; 3,9; 3,11; 4,9; 4,11; 4,12; 5,11; 5,13; 5,14; 6,13; 6,14; 7,12; 7,13; 8,10; 9,12
377: 1,6; 1,8; 1,10; 2,7; 2,10; 2,11; 3,8; 3,9; 3,12; 4,9; 4,13; 4,14; 5,11; 5,12; 5,14; 6,11; 6,13; 7,12; 7,13; 8,10; 9,14
378: 1,6; 1,8; 1,10; 2,7; 2,10; 2,12; 3,8; 3,9; 3,13; 4,9; 4,12; 4,14; 5,11; 5,12; 5,13; 6,11; 6,14; 7,13; 7,14; 8,10; 9,11
379: 1,6; 1,8; 1,10; 2,7; 2,10; 2,14; 3,8; 3,9; 3,12; 4,9; 4,12; 4,13; 5,11; 5,12; 5,13; 6,11; 6,14; 7,13; 7,14; 8,10; 9,11
380: 1,6; 1,8; 1,10; 2,7; 2,10; 2,13; 3,8; 3,9; 3,12; 4,9; 4,13; 4,14; 5,12; 5,13; 5,14; 6,11; 6,14; 7,11; 7,12; 8,10; 9,11
381: 1,6; 1,8; 1,10; 2,7; 2,10; 2,11; 3,8; 3,10; 3,12; 4,9; 4,11; 4,12; 5,9; 5,12; 5,13; 6,13; 6,14; 7,13; 7,14; 8,11; 9,14
382: 1,6; 1,8; 1,10; 2,7; 2,10; 2,11; 3,8; 3,10; 3,12; 4,9; 4,11; 4,13; 5,9; 5,13; 5,14; 6,12; 6,13; 7,12; 7,14; 8,11; 9,14
383: 1,6; 1,8; 1,10; 2,7; 2,10; 2,11; 3,8; 3,10; 3,12; 4,9; 4,12; 4,13; 5,9; 5,13; 5,14; 6,12; 6,13; 7,11; 7,14; 8,11; 9,14
384: 1,6; 1,8; 1,10; 2,7; 2,10; 2,11; 3,8; 3,10; 3,12; 4,9; 4,12; 4,13; 5,9; 5,13; 5,14; 6,12; 6,14; 7,11; 7,13; 8,11; 9,14
385: 1,6; 1,8; 1,10; 2,7; 2,10; 2,11; 3,8; 3,10; 3,13; 4,9; 4,12; 4,13; 5,9; 5,13; 5,14; 6,12; 6,14; 7,11; 7,12; 8,11; 9,14
386: 1,6; 1,8; 1,10; 2,7; 2,10; 2,14; 3,8; 3,13; 3,14; 4,9; 4,10; 4,11; 5,9; 5,11; 5,12; 6,11; 6,12; 7,12; 7,13; 8,14; 9,13
387: 1,6; 1,8; 1,10; 2,7; 2,10; 2,11; 3,8; 3,12; 3,14; 4,9; 4,10; 4,12; 5,9; 5,11; 5,13; 6,13; 6,14; 7,12; 7,13; 8,11; 9,14
388: 1,6; 1,8; 1,10; 2,7; 2,11; 2,12; 3,8; 3,10; 3,13; 4,9; 4,10; 4,11; 5,9; 5,13; 5,14; 6,12; 6,13; 7,12; 7,14; 8,11; 9,14
389: 1,6; 1,8; 1,10; 2,7; 2,12; 2,13; 3,8; 3,10; 3,11; 4,9; 4,10; 4,14; 5,9; 5,11; 5,12; 6,13; 6,14; 7,13; 7,14; 8,11; 9,12
390: 1,6; 1,8; 1,10; 2,7; 2,12; 2,13; 3,8; 3,10; 3,12; 4,9; 4,10; 4,11; 5,9; 5,11; 5,12; 6,13; 6,14; 7,13; 7,14; 8,11; 9,14
